id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
11211,492,26,Chinese,5,05/20/2018,My favorite restaurant...  Those fried wontins are to die for.  But everything on the menu is great from chicken to steak to seafood.  The best nutcracker drinks.  I try to go once a week.,Flor de Mayo Restaurant,2651 Broadway
11212,493,26,Chinese,5,05/20/2019,Good food at a great price.,Flor de Mayo Restaurant,2651 Broadway
11213,494,26,Chinese,5,05/20/2019,Great food with plenty of choices on the menu,Flor de Mayo Restaurant,2651 Broadway
11214,495,26,Chinese,3,05/21/2014,"Great cocktails and an extensive menu, but the food leaves a lot to be desired.  Friendly staff.",Flor de Mayo Restaurant,2651 Broadway
11215,496,26,Chinese,5,05/20/2019,"Amazing food, and great portions",Flor de Mayo Restaurant,2651 Broadway
11216,497,26,Chinese,4,05/20/2019,Service is good with good food.  It is family with children friendly.  It has booth seating as well as table with benches.,Flor de Mayo Restaurant,2651 Broadway
11217,498,26,Chinese,3,05/20/2018,"Drinks are good, food is good. I go more to have drinks and eat with good friends. Everything’s good over drinks I guess!",Flor de Mayo Restaurant,2651 Broadway
11218,499,26,Chinese,3,05/20/2018,Small place but nice big plates of food,Flor de Mayo Restaurant,2651 Broadway
11219,500,26,Chinese,4,05/20/2017,Food is always great and best drinks in the area,Flor de Mayo Restaurant,2651 Broadway
11220,501,26,Chinese,5,05/21/2014,"Best peruvian food! Owned by Chinese. Authentic stew, their own chicken recipe, and plantains... ALL were amazing. Quick service. Excellent portions as well! Will return every time I'm in the area :)",Flor de Mayo Restaurant,2651 Broadway
11221,502,26,Chinese,4,05/19/2021,"The Peruvian Rotisserie chicken (1/2 Pollo a la brasa) combination with either french fries or fried rice, and salad is affordable, delicious and filling.  Other Chinese Peruvian dishes as well.",Flor de Mayo Restaurant,2651 Broadway
11222,503,26,Chinese,5,05/20/2019,"One of my top favs. I just can't explain it, it's a mix of Chinese food and Peruvian.",Flor de Mayo Restaurant,2651 Broadway
11223,504,26,Chinese,5,05/20/2019,Very small busy place.  Food was great,Flor de Mayo Restaurant,2651 Broadway
11224,506,26,Chinese,3,05/20/2017,Disappointed given all the hype.  Rotisserie chicken was above average but mofongo and omelette were below average.  Service was not very welcoming.,Flor de Mayo Restaurant,2651 Broadway
11225,507,26,Chinese,5,05/20/2019,Everything on the menu is dope. Squid ink rice is amazing. The egg/potato w/ pink sauce on top is magnificent.,Flor de Mayo Restaurant,2651 Broadway
11226,508,26,Chinese,5,05/20/2016,Reasonably priced and amazing tasting! Worth going to!! Lots of selection.,Flor de Mayo Restaurant,2651 Broadway
11227,509,26,Chinese,5,05/19/2020,"Great food, amazing service",Flor de Mayo Restaurant,2651 Broadway
11228,510,26,Chinese,1,05/20/2018,"Probably the only place that serves a steak with lettuce, let alone not mentioning it in advance. They ruined my otherwise perfect day.",Flor de Mayo Restaurant,2651 Broadway
11229,511,26,Chinese,2,05/20/2019,"Its was ok until 2 employees came from the back and started wrapping wontons at a dinner table. The restroom was absolutely disgusting, so bad I didn't use it. Will not be returning.",Flor de Mayo Restaurant,2651 Broadway
11230,512,26,Chinese,5,05/20/2018,The service is good. The food is good & reasonable.,Flor de Mayo Restaurant,2651 Broadway
11231,513,26,Chinese,5,05/20/2019,Delicious dishes.. excellent service,Flor de Mayo Restaurant,2651 Broadway
11232,514,26,Chinese,4,05/19/2021,"It was okay.  The wait was really long and the servers were really serving anyone.  A couple that got there after us got served before us because the servers didn't know.  Also,  the tables at both ends under the tent were not 6 ft either.",Flor de Mayo Restaurant,2651 Broadway
11233,515,26,Chinese,5,05/20/2019,"Great place , Great food. Ecxellent Staff.",Flor de Mayo Restaurant,2651 Broadway
11234,516,26,Chinese,5,05/21/2015,"wow. all my life as a New Yorker I finally find out about this place.  the food was amazing. the vibe here is real New York. Black, white, Latinos pack into this place and enjoy the great food and service. the amount of food for the price is insane! I will be back. the Polla a la brasa is off the chain!!!!",Flor de Mayo Restaurant,2651 Broadway
11235,517,26,Chinese,5,05/20/2019,"Awesome place, Great food, Good  Vibe !!",Flor de Mayo Restaurant,2651 Broadway
11236,518,26,Chinese,1,05/19/2021,"Pickup-  I'm so sad. The paella no flavor !!! Non., no taste, seafood overcooked. Lobster shell nothing to chew.",Flor de Mayo Restaurant,2651 Broadway
11237,519,26,Chinese,5,05/20/2018,"One of my favorites that I continue to go the past 15 years. The chicken,pork chops, and squid rice is the best. The sangria is amazing...",Flor de Mayo Restaurant,2651 Broadway
11238,520,26,Chinese,3,05/20/2018,Inexpensive delicious food and fun atmosphere,Flor de Mayo Restaurant,2651 Broadway
11239,521,26,Chinese,2,05/19/2020,Food was nasty. Not worth the price.,Flor de Mayo Restaurant,2651 Broadway
11240,522,26,Chinese,5,05/20/2018,"Very Peruvian food, good service.",Flor de Mayo Restaurant,2651 Broadway
11241,523,26,Chinese,4,05/19/2022,Good food we had take out but the food was good and plentiful no complaints,Flor de Mayo Restaurant,2651 Broadway
11242,524,26,Chinese,1,05/20/2019,I ordered the ropa vieja and there was barely and meat in it and hella fat in it and too many peppers and onions .I was gonna smack fire out the cook but I'm on parole. I rather eat corn flakes,Flor de Mayo Restaurant,2651 Broadway
11243,525,26,Chinese,4,05/20/2019,"Five stars for food - everything is always amazing. Highly recommend the sangria. Four stars on size - this is a cramped little space. If there's a wait and it's cold outside, get real comfortable with the people standing next to you.",Flor de Mayo Restaurant,2651 Broadway
11244,526,26,Chinese,5,05/19/2020,Great food n drinks $$,Flor de Mayo Restaurant,2651 Broadway
11245,527,26,Chinese,5,09/21/2022,Food was great. Followed instructions as requested.,Flor de Mayo Restaurant,2651 Broadway
11246,528,26,Chinese,5,05/19/2021,Awesome food  …,Flor de Mayo Restaurant,2651 Broadway
11247,529,26,Chinese,5,05/20/2018,"Always tasty, never disappointed us in last 4 years. Chinese & Peruvian. Their Peruvian half chicken is a delite.  Generous portions.",Flor de Mayo Restaurant,2651 Broadway
11248,530,26,Chinese,5,05/20/2017,Great place food is awesome,Flor de Mayo Restaurant,2651 Broadway
11249,531,26,Chinese,4,05/19/2020,Wonderful Chinese-Peruvian fusion cuisine. Great chicken and fried. Awesome take on steak and fries.,Flor de Mayo Restaurant,2651 Broadway
11250,532,26,Chinese,5,05/20/2019,Spanish Chinese food its official very good spot,Flor de Mayo Restaurant,2651 Broadway
11251,533,26,Chinese,5,05/19/2022,Friendly staff! Great experience! Great service! Great food! I recommend the blue Hawaiian!!,Flor de Mayo Restaurant,2651 Broadway
11252,534,26,Chinese,2,05/19/2022,Food good. Service was bad. Asked for bread 3 times and never got it. Do better,Flor de Mayo Restaurant,2651 Broadway
11253,535,26,Chinese,1,05/20/2019,I’ve been coming here for years and the food was amazing and the service I just left the restaurant so disponited the service suck now they have new ppl we was waiting an hour for the food  Salty cold omg never again my sons birthday dinner was a mess coming here today  …,Flor de Mayo Restaurant,2651 Broadway
11254,536,26,Chinese,5,05/19/2021,Food was good and very flavorful. Drinks were good too. Cup were small for the price but were strong,Flor de Mayo Restaurant,2651 Broadway
11255,537,26,Chinese,4,05/20/2019,"This is my favorite Peruvian restaurant! I highly recommend the Lomo saltado. It would be an incredible to expand the dessert menu, they only have flan.",Flor de Mayo Restaurant,2651 Broadway
11256,538,26,Chinese,3,05/20/2018,Food was terrible. My waiter sucked. I think i just ordered something bad next time I'll just get paella you cant screw up rice veggies and seafood right?!,Flor de Mayo Restaurant,2651 Broadway
11257,539,26,Chinese,5,05/20/2017,"Always delicious. Broiled pork chops are great. Drinks are delicious, but overpriced. Otherwise,  always a good stop in Manhattan.",Flor de Mayo Restaurant,2651 Broadway
13298,0,34,Chinese,5,12/20/2022,"This review is from my wife and I, to give Chun Bo the credit they deserve.  We get our normal from any Chinese restaurants, hands down this is the best. General tso, egg rolls, sesame chicken,  absolutely phenomenal. We have a place by us, and Chun Bo is 10 mins more. Without a question we take the drive. First time we had food here, we were very impressed. Even thought it may have been a fluke. Had it a 2nd time, absolutely no different,still incredible. The fried rice is a delicious addition  to whatever you get.",Chun Bo Restaurant,66 Sparta Ave
13299,1,34,Chinese,2,05/05/2023,More of a take out place. Looks like it was a nice place back in its glory days. A bit run down. Needs some TLC. Nice wait staff. Affordable dishes. Fun cocktails.,Chun Bo Restaurant,66 Sparta Ave
13300,2,34,Chinese,5,08/22/2022,"First off, service is amazing, was greeted by the waiter in a formal manner with a smile! Always looking forward for another conversation with the waiter! Food is OUTSTANDING, like always! Space is clean, big parking space. Offers both Chinese cuisine and some Japanese cuisine. There’s also a bar that I haven’t tried yet. Would be visiting soon…",Chun Bo Restaurant,66 Sparta Ave
13301,3,34,Chinese,5,02/18/2023,"My family and I go all the time . We’ve had various things on the menu and everything we’ve had is good including the sushi . They have amazingly strong cocktails too and also those fish bowl drinks  but in a prettier container than the usual fish bowl .    They are extremely clean too ! All the do is wipe down the tables , chairs and sweep / vacuum .",Chun Bo Restaurant,66 Sparta Ave
13302,4,34,Chinese,5,01/19/2023,Been coming here since I was a kid. Always good food and solid service.,Chun Bo Restaurant,66 Sparta Ave
13303,5,34,Chinese,2,03/20/2023,Do you like to chew on leather. Buy the fried dumplings. Sweet and Sour chicken wasn't good at all but the spicy general tso my wife had was good.,Chun Bo Restaurant,66 Sparta Ave
13304,6,34,Chinese,5,05/19/2020,What a hidden gem. The food was great. The pu pu platter was perfect from presentation to delivery of the food. Our waitress was nice and very informative of the dishes served. I would recommend this place for first date night or family night. The decor was beautiful and seating was nice as well.,Chun Bo Restaurant,66 Sparta Ave
13305,7,34,Chinese,3,10/21/2022,"Last night was our first time back since the dining room reopened. After staying loyal through most of the pandemic, as the quality of food continued to decline, we decided to give what used to be a decent Chinese restaurant another shot (in case being served fresh was going to make a difference). I'm disappointed to report that it makes a difference, but not a big one.  First, the good: Service was attentive and cheerful! Hot and sour soup was quite good (not too much vinegar). Fried dumplings were pretty good (skins not too thick, doughy, or heavy).  Now, the not-so-good: Our main courses were very disappointing. Crispy orange beef (which is no longer served with broccoli) was NOT crispy at all (surprising, as hopefully served fresh??), the sauce tasting too salty and possibly burnt. Duck Human Style was badly overcooked, dry and too salty, same problem with the sauce.  Even the dining room is not the same post-reopening. Where are the linens? Why are those ""things"" on the chairs? :(  We have been coming to Chun Bo since it opened and used to enjoy it very much. During the pandemic, we decided to make allowances. It may be time to say, that we have had our last dinner at Chun Bo. We will miss the nice place it once was: the tasty food, the lovely dining room and fresh linens.",Chun Bo Restaurant,66 Sparta Ave
