id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
26160,201,83,Italian,1,05/19/2020,"Very disappointing.  Went in with my family today and ordered some heroes.  We got rock hard bread with barely anything in each of them.  Food was bland.  Place presents well though, clean.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26161,202,83,Italian,5,05/19/2020,"This is one of the restaurants, when I visit NYC, that I tell my friends ""I have never had a bad meal here"". It's excellent, hands down a must for an authentic Italian meal.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26162,203,83,Italian,2,07/23/2022,"Vodka pie usually so good, but now i feel this pizza and what ate before from two different place..",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26163,204,83,Italian,5,05/20/2019,"For a brief period in late 2006 I was a busboy at Vesuvio. Having not visited since I decided to have dinner there with my parents on their first US visit. I had mild reservations (since for me it was more of a nostalgia trip) which were surprisingly quickly dispelled. We were greeted at the door and promptly seated. My stepfather and I split a bottle of inexpensive yet delicious montepulciano (red) while my mother and wife went for their by-the-glass sauvignon blanc (both ended up ordering another glass). We started with a cold antipasto plate for two and a seafood salad. Both portions were really generous for the price and the quality was top notch - fresh salami, mozzarella dripping in juices and olive oil, delicious seafood. We followed up with a broiled salmon (served with artichokes, roasted potatoes and vegetables) and pasta dishes: carbonara and puttanesca. My mother wouldn't stop complementing the salmon throughout her meal. Milton (our server) was attentive and efficient and we felt well taken care of. Overall, we were pleasantly surprised by the quality of the food and service and thoroughly enjoyed ourselves at Vesuvio.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26164,205,83,Italian,5,05/20/2018,"Excellent!!!!! Fantastic  service ,,,Happy Birthday Aubrey",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26165,206,83,Italian,4,05/21/2013,Good Italian restaurant. I like their red sauce. Large extensive menu with everything from fried calamari to chicken parmigiana. The pizza is very good. The garlic bread was very tasty. Good service,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26166,207,83,Italian,5,05/20/2019,The food was excellent the services was great,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26167,208,83,Italian,5,05/19/2021,The best Italian restaurant I ever had ! Plus had a birthday party there and my sister did they are amazing the workers the managers everyone,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26168,209,83,Italian,5,05/20/2019,I had my son's birthday party at Vesuvios and I couldn't ask for a better place to have it. The service was very polite and attentive. The price was reasonable and the food was delicious. I highly recommend this restaurant.,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26169,210,83,Italian,5,05/20/2018,"My favorite place in Bay Ridge where I used to live. I still meet friends where when I visit, or get a couple of pizzas to bring back with me to Maryland. Thin crust the way pizza should be, with many options for toppings if you order by the slice. Love the spinach stromboli and the angel hair with alfredo sauce (it is super rich!)",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26170,211,83,Italian,1,05/19/2020,"I order a small pizza , a rice ball , and a pepperoni wheel . I waiting 45 mins for delivery which is pretty long but worth it if the food came out good but oh my wen I tell u I was disappointed when I opened the rice ball it looked like a plate of rice it looked demolished!! And Burnt!! Moving on to the roni wheel open the tin and it’s in a pool of oil and burnt as well. The pizza was ok. I called and asked for a refund and they refused. So now I’m waiting for them to send it to me again !! Hopefully this time it‘a not as bad smh",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26171,212,83,Italian,5,05/19/2020,"Great food, great service. I recommend it highly. Also love that they have slush puppies, really took me back.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26172,213,83,Italian,5,05/20/2019,We did not like our drinks and the owner gave as new ones for free. It was very pleasant gesture! And the food was the best of course!,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26173,214,83,Italian,5,11/20/2022,Eat here once and it will not be the last. This is what happened to me.,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26174,215,83,Italian,4,08/22/2022,Delicious and filling,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26175,216,83,Italian,5,05/20/2019,Giuseppe makes us feel right at home whenever we are eating here!! Great Italian fresh food served hot  and lots of delicious  choices. Always enjoy coming here. Thanks,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26176,217,83,Italian,5,05/19/2020,"Great pizza, I always go here for a slice or two, good service and nice people  In recent years the restaurant portion has really stepped up its game as well with some really amazing dishes.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26177,218,83,Italian,5,05/20/2017,Great squares! Favorite pizza in ridge. Good calzones. Love the Buffalo chicken slice. Good prices for value and quality.,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26178,219,83,Italian,5,05/20/2019,"Really comfy and cozy, also the food is really tasty here",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26179,220,83,Italian,5,05/19/2022,"My favorite place in Bay Ridge for 10+ years, perfect place for family dinners with great food. Thank you, guys, for being so awesome!",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26180,221,83,Italian,5,05/19/2020,"Vesuvio's is a Pizzeria / Restaurant with two separate dining area's. I've been here a few times, and I've never been disappointed. The food is always good, and the wait staff is always on point.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26181,222,83,Italian,4,05/20/2019,Went for a private party. Great service. Food was simple. Clean overall. No baby changing table in the private restroom. House wine was good.,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26182,223,83,Italian,4,05/19/2020,"Although I grew up in Brooklyn, I have not lived here for 40 years. Vesuvio is what I think of as an authentic Brooklyn Italian restaurant. Family atmosphere, good service and  tasty food.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26183,224,83,Italian,5,05/19/2022,The food was absolutely amazing! I’ve been dreaming about it ever since . Definitely have to go back!!! …,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26184,225,83,Italian,5,05/19/2022,Great food and service! They wanted nothing but to make you feel comfortable.,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26185,226,83,Italian,1,05/20/2017,"Ordered soup, salad and a meatball hero at 7;30 pm on Thursday 12/15/2016. Called back at 8:30 pm and asked what happened to my food and delivery, and was told by a girl that they were waiting on the soup to  come out of the kitchen. What a lame excuse and crock of s***. First and last time for this wanna be dump! Called back at 9:00pm and was told food would be here in 10 minutes. What a disgrace. Anyway after screaming on the phone and demanding my money back, I was told that they will credit back my money and for me to take the food for free, and it was on us. Antonio please do not respond. Take your cold ,sloppy food back to your hopefully out of business soon disaster you call a restaurant.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26186,227,83,Italian,5,05/19/2022,Excellent place for a family dinner. They are very flexible and can accommodate if you have young kids.,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26187,228,83,Italian,1,05/19/2022,"They are over priced sandwiches,and late night staff are rudeover the phone. The food is overly rated.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26188,229,83,Italian,1,05/20/2017,Today is my child Birthday. Pizza came it was a shock to say the least. pizza was a total mess.  He did not need to cry today.  -5  stars if there is such a thing.,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26189,230,83,Italian,5,05/20/2019,"Delicious authentic Italian food! The pizzas, spinach rolls and minestrone soup are particular favorites of mine. The staff is very friendly and works hard to please",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26190,231,83,Italian,5,05/19/2020,Love all their food so far! The personnel that work there are super great as well. Great customer service!,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26191,232,83,Italian,5,05/19/2021,"Great pizza for a quick snack, excellent italian entrees if you have the time! Friendly staff, and the place is spotless.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26192,233,83,Italian,3,05/19/2022,"Service was amazing, they treated you very well, but we were disappointed with the food. Everything was just average... ",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26193,234,83,Italian,5,05/20/2018,"Great food, wonderful service, charming atmosphere! Slightly pricey but worth it for good quality!! I've been coming here for years its a neighborhood staple!!",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26194,235,83,Italian,2,05/19/2021,Very disappointed today we ordered pizza and a chicken roll half pepperoni and half sausage on the large pizza the sausage was horrible I cannot believe that Vesuvio would use such inferior products half of the pizza went to the garbage. Thank God I didn't get the sausage roll instead of the chicken roll,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26195,236,83,Italian,4,05/19/2022,Great food went there to celebrate my friends bday. Lots of good food and good service.,Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26196,237,83,Italian,5,05/21/2015,"The best Italian Restaurant, I have been going there for years. The owner, the workers the service is EXCELLENT. Delivery service is fast & so polite. Best food, great menu.",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
26197,238,83,Italian,5,05/19/2021,"My favorite Bay Ridge, Brooklyn spot. The staff especially Guissepe are amazing. The food is great, price point also amazing!!",Vesuvio Restaurant & Pizzeria,7305 3rd Ave
